gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,No,Yes,49,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),88.82,4356.78,No
Female,0,Yes,No,15,No,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),61.55,945.51,No
Female,0,No,No,72,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),34.65,2486.94,No
Male,0,Yes,No,14,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),96.57,1375.24,Yes
Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,28.12,436.71,No
Female,0,Yes,Yes,46,Yes,No,No,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),85.73,3932.68,No
Male,0,No,No,20,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,Yes,Electronic check,94.09,1906.16,No
Male,0,No,Yes,29,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.94,2997.58,No
Female,0,No,No,62,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),50.7,3165.73,No
Male,1,No,No,56,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),104.98,5874.07,Yes
Male,0,No,No,52,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,One year,No,Electronic check,50.56,2644.15,No
Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),39.77,2596.37,No
Female,1,No,Yes,46,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),60.4,2793.76,Yes
Male,0,No,No,37,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,One year,No,Electronic check,102.87,3781.6,No
Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,79.65,218.97,Yes
Male,0,No,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,40.46,2846.3,No
Male,0,No,No,67,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,No,Mailed check,34.91,2343.28,No
Male,0,Yes,Yes,38,Yes,No,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),70.9,2707.27,No
Female,0,No,No,26,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.11,2706.74,Yes
Female,1,Yes,No,35,Yes,No,No,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,104.2,3633.39,No
Male,0,Yes,Yes,55,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Two year,No,Credit card (automatic),58.98,3221.84,No
Male,0,Yes,No,8,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),41.89,306.73,Yes
Female,0,Yes,No,58,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,47.89,2795.24,No
Female,0,Yes,Yes,30,Yes,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,74.75,2229.22,No
Male,1,Yes,No,7,No,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,96.82,652.85,Yes
Female,0,Yes,Yes,70,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,21.45,1484.76,No
Female,0,Yes,No,5,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,94.26,487.58,Yes
Male,0,No,Yes,60,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,65.38,3926.2,No
Female,0,No,No,63,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),89.91,5664.96,No
Male,0,No,Yes,58,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,One year,Yes,Electronic check,106.2,6174.04,No
Female,0,Yes,No,51,Yes,No,DSL,No internet service,No,No,No,No,No,Two year,Yes,Mailed check,70.9,3624.02,No
Female,0,Yes,No,5,Yes,No,No,No,No,No,No,Yes,No,Two year,No,Electronic check,61.43,329.66,No
Male,0,No,Yes,69,No,No,DSL,No,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,99.49,6852.39,No
Male,0,No,No,64,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),62.7,3983.4,Yes
Male,0,No,No,30,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,115.3,3430.35,Yes
Female,0,No,Yes,22,Yes,No,No,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),42.83,938.78,No
Female,0,Yes,No,19,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),26.19,480.49,No
Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Two year,No,Credit card (automatic),102.16,2025.41,No
Male,0,No,No,71,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),24.89,1752.4,No
Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),52.54,1758.91,No
Male,0,No,Yes,24,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,53.25,1284.8,No
Male,0,No,Yes,28,Yes,No,No,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,104.0,2905.72,No
Male,0,Yes,Yes,24,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,75.28,1811.64,No
Female,0,Yes,Yes,19,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,68.1,1302.77,No
Female,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),30.14,2167.45,No
Male,0,No,No,12,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.42,311.27,No
Male,0,Yes,No,56,Yes,No,No,No internet service,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),83.2,4635.24,No
Female,0,No,No,63,Yes,Yes,No,No,Yes,No internet service,No,No,No,Two year,No,Electronic check,52.39,3329.05,No
Female,0,No,No,61,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),37.44,2269.5,No
Female,0,No,Yes,14,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),59.23,824.62,No
Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.67,4301.48,No
Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),111.2,7114.58,Yes
Male,0,No,Yes,40,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,71.35,2833.81,Yes
Female,1,Yes,No,58,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Two year,No,Electronic check,89.64,5204.43,No
Male,0,No,Yes,53,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,54.91,2892.61,Yes
Male,0,No,Yes,37,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,101.18,3766.74,No
Male,0,No,No,50,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,One year,No,Mailed check,47.75,2360.94,No
Female,0,Yes,No,44,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,One year,No,Electronic check,28.1,1251.77,No
Male,1,Yes,No,21,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,75.88,1567.02,Yes
Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.99,7824.04,No
Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,One year,No,Credit card (automatic),36.58,921.7,No
Female,0,No,No,28,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.07,1921.73,No
Male,0,No,No,67,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,No internet service,One year,No,Electronic check,31.4,2074.47,No
Male,1,Yes,No,65,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Mailed check,66.33,4301.83,No
Male,0,No,No,67,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,41.03,2762.97,Yes
Female,0,No,No,51,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),87.23,4440.01,No
Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,81.52,587.4,Yes
Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,One year,Yes,Mailed check,73.31,1813.09,No
Male,0,No,No,13,No,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.43,796.13,Yes
Male,1,Yes,No,40,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),75.96,3052.78,No
Female,0,No,Yes,57,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,30.24,1714.98,Yes
Male,0,Yes,No,21,Yes,No,No,No internet service,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,51.97,1115.97,No
Male,0,No,No,61,Yes,No,No,Yes,No,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),76.72,4707.45,No
Male,0,No,Yes,63,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Mailed check,28.41,1813.54,No
Male,0,Yes,Yes,5,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),53.9,268.69,Yes
Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Two year,No,Credit card (automatic),69.56,4382.91,No
Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,42.47,687.63,Yes
Female,1,No,No,70,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),99.86,7001.26,No
Female,0,No,No,66,Yes,No,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.43,3009.03,Yes
Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,No,Electronic check,76.65,4008.36,No
Female,0,Yes,No,65,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,One year,No,Credit card (automatic),86.52,5598.73,No
Male,0,No,No,48,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,79.75,3836.07,No
Female,1,Yes,No,65,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,103.55,6742.26,No
Female,1,Yes,No,5,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),49.22,224.41,No
Male,0,No,Yes,31,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,No,Two year,No,Mailed check,92.36,2850.31,No
Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,37.71,734.99,Yes
Male,0,Yes,Yes,49,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),26.23,1270.26,Yes
Female,0,No,Yes,27,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),47.94,1278.2,No
Male,0,No,No,19,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,One year,No,Bank transfer (automatic),64.77,1247.5,No
Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),58.73,1233.16,No
Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.94,5039.32,Yes
Female,0,No,No,42,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),92.35,3894.55,No
Female,0,Yes,No,15,Yes,No,No,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),20.5,321.82,No
Female,0,Yes,No,42,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,One year,Yes,Credit card (automatic),89.08,3727.33,No
Male,1,No,Yes,17,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,119.35,2024.55,No
Female,1,No,No,19,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,69.46,1349.37,Yes
Female,0,Yes,No,56,Yes,Yes,No,No,No,Yes,No internet service,Yes,No,One year,Yes,Electronic check,62.82,3525.38,No
Male,0,No,No,24,No,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,95.57,2272.76,No
Female,0,No,No,40,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,55.86,2221.08,No
Male,1,No,No,38,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,93.86,3591.11,No
Male,0,Yes,Yes,53,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No,No,Two year,Yes,Electronic check,61.92,3281.4,No
Female,0,No,No,11,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,One year,No,Electronic check,111.57,1236.38,No
Female,0,No,Yes,0,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,111.22,0.0,Yes
Male,0,No,No,52,Yes,No,No,No,No,No internet service,No,No internet service,No,Two year,No,Electronic check,85.32,4416.1,No
Female,1,No,Yes,62,Yes,No,DSL,No,No internet service,No,No,No,No internet service,Two year,No,Electronic check,59.07,3673.49,No
Male,0,No,No,51,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,78.5,3996.65,Yes
Female,0,No,Yes,26,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,119.43,3127.93,No
Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,79.84,1967.78,No
Male,0,No,No,21,No,No phone service,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),100.58,2107.6,Yes
Male,0,Yes,No,47,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No,One year,No,Mailed check,94.01,4401.98,No
Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,84.08,5632.35,No
Male,1,No,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),52.42,2951.86,Yes
Female,1,Yes,No,37,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),51.18,1887.71,Yes
Male,0,No,No,60,No,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),28.39,1682.55,Yes
Male,1,Yes,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,89.3,5424.23,No
Male,0,No,No,23,Yes,No,No,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),66.74,1557.84,No
Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.27,913.57,Yes
Male,0,No,Yes,37,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,36.7,1371.6,No
Female,0,Yes,Yes,14,Yes,No,No,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,41.66,577.57,No
Female,0,Yes,No,69,Yes,No,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.56,1252.85,No
Female,1,Yes,No,39,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.15,4475.48,No
Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,111.31,4911.16,No
Female,1,Yes,No,52,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,43.18,2239.67,No
Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),38.58,1831.16,No
Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),85.27,1813.11,No
Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),74.37,3523.59,No
Male,1,No,No,20,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),52.15,1055.39,No
Male,0,No,No,9,Yes,No,No,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),92.16,801.05,No
Female,0,Yes,No,66,Yes,No phone service,No,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),36.39,2421.56,Yes
Male,1,No,No,16,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No,Two year,Yes,Mailed check,110.43,1750.39,No
Female,1,Yes,No,20,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,70.1,1401.31,No
Male,0,Yes,No,50,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),115.23,5787.58,No
Male,0,Yes,Yes,20,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),93.05,1857.15,No
Female,0,No,No,25,Yes,Yes,No,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.25,1751.19,No
Female,0,Yes,No,35,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,73.41,2590.73,No
Female,0,No,No,63,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,63.62,4000.67,Yes
Female,0,Yes,No,40,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),78.61,3170.31,No
Female,0,No,No,69,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,Yes,One year,No,Mailed check,102.74,7100.62,No
Male,1,No,No,69,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,47.6,3291.0,Yes
Male,1,No,No,37,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No,Two year,No,Credit card (automatic),80.7,2994.62,No
Male,0,No,No,56,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,47.69,2700.44,No
Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,61.41,237.27,Yes
Male,1,Yes,Yes,33,Yes,No phone service,No,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2058.42,No
Female,1,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,87.73,168.64,Yes
Male,0,Yes,No,33,Yes,No,No,No,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),101.98,3349.82,No
Female,0,Yes,No,59,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,45.94,2724.36,No
Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),102.87,5225.67,No
Female,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,No,Mailed check,59.31,1913.45,No
Female,0,No,Yes,2,Yes,No,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.83,210.62,Yes
Female,0,Yes,No,0,Yes,No phone service,No,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,52.34,0.0,Yes
Female,0,No,Yes,60,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,22.04,1317.83,No
Female,0,Yes,No,23,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,One year,Yes,Electronic check,23.32,529.5,No
Female,0,No,No,41,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),41.32,1666.09,No
Female,0,Yes,No,71,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,64.97,4638.65,No
Male,0,No,No,68,No,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),61.15,4154.31,No
