gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,No,66,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),75.46,5010.07,No
Male,1,Yes,No,45,Yes,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,98.8,4448.21,No
Male,0,Yes,No,38,No,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,102.39,3911.48,No
Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,Two year,Yes,Electronic check,56.35,3576.98,No
Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,50.28,1110.85,Yes
Female,0,No,No,54,Yes,Yes,DSL,No internet service,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,114.33,6200.7,No
Male,0,No,Yes,20,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,53.11,1077.53,No
Female,1,Yes,No,19,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,117.65,2227.65,No
Female,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.85,646.78,Yes
Female,1,No,No,12,No,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.24,1060.2,Yes
Female,0,Yes,No,64,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.11,5504.17,No
Female,0,Yes,No,19,No,No,No,No internet service,No internet service,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),119.83,2301.69,No
Female,0,No,Yes,6,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,42.07,275.77,Yes
Female,1,Yes,No,16,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),91.9,1475.06,No
Female,0,Yes,No,49,No,No,No,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,55.22,2684.9,No
Female,0,Yes,No,14,Yes,No,No,No,No internet service,No,No,No,No,One year,No,Electronic check,69.98,994.51,No
Female,0,Yes,No,64,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No,One year,No,Electronic check,51.66,3295.61,No
Male,0,Yes,Yes,63,No,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,54.29,3421.97,No
Male,0,No,No,12,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),111.75,1356.54,No
Female,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),61.95,4183.04,No
Male,1,Yes,No,47,No,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,36.57,1700.71,Yes
Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,No,Credit card (automatic),105.38,2937.98,No
Female,0,Yes,Yes,35,Yes,No,No,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.71,708.79,No
Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),104.79,330.05,Yes
Female,0,No,Yes,7,Yes,Yes,DSL,No,No,No,No internet service,No,No,One year,No,Electronic check,77.45,514.01,Yes
Male,0,Yes,Yes,48,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),33.44,1605.72,No
Female,0,No,No,40,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),85.21,3426.87,No
Female,1,Yes,No,25,No,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.05,2301.45,Yes
Female,0,Yes,No,0,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),65.55,0.0,No
Female,0,Yes,No,59,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.95,2959.85,No
Female,0,No,No,72,Yes,No,DSL,No internet service,No,No,No,No,No internet service,One year,No,Credit card (automatic),50.93,3672.59,No
Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Two year,Yes,Electronic check,91.01,1337.11,No
Male,0,Yes,Yes,2,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,39.64,64.64,Yes
Female,0,Yes,No,35,No,No,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,116.7,4060.11,No
Female,1,No,No,31,Yes,No,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),44.13,1372.62,Yes
Male,1,Yes,No,59,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),48.64,2853.2,No
Female,0,No,Yes,5,Yes,No,DSL,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,102.58,503.71,Yes
Female,0,Yes,Yes,33,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),39.18,1275.73,No
Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),51.09,2026.15,No
Male,0,Yes,Yes,46,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.27,3063.42,No
Female,0,No,Yes,18,No,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),44.16,765.11,No
Male,0,No,No,57,No,No,No,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Mailed check,111.93,6381.31,No
Male,0,Yes,No,10,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),56.85,573.88,Yes
Female,0,Yes,Yes,7,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,Month-to-month,No,Electronic check,57.72,409.85,Yes
Male,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Mailed check,97.66,1666.64,No
Male,0,No,Yes,53,No,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,87.54,4623.73,No
Male,0,Yes,Yes,22,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.15,723.86,No
Male,1,No,No,55,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),78.86,4348.86,No
Male,0,No,No,27,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,52.38,1443.89,No
Male,0,Yes,Yes,31,Yes,No,No,No,No,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),66.41,2074.94,No
Male,0,No,No,16,Yes,No phone service,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,23.05,355.81,No
Female,0,No,Yes,33,Yes,No,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,58.4,1940.82,No
Male,1,No,No,51,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,No,Electronic check,47.1,2429.94,No
Female,0,Yes,No,26,Yes,No,No,No,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,107.86,2825.11,No
Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),61.01,2848.34,No
Female,0,No,No,69,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.07,7046.76,No
Male,0,No,No,9,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.08,535.81,Yes
Male,1,No,No,2,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,80.53,158.13,Yes
Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,104.97,2194.31,No
Female,0,No,No,9,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,21.8,178.43,Yes
Female,0,No,Yes,71,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),53.96,3823.02,No
Female,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),72.96,4693.08,No
Male,0,No,No,44,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,47.9,2085.4,No
Female,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Two year,No,Credit card (automatic),101.41,2543.47,No
Female,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Electronic check,57.07,886.55,No
Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,58.02,2901.13,Yes
Male,0,Yes,No,47,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),31.44,1504.53,No
Female,0,No,No,54,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),37.25,2041.1,No
Female,1,Yes,Yes,60,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.78,3313.98,Yes
Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,40.38,2733.62,No
Male,0,No,No,9,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,One year,Yes,Bank transfer (automatic),113.44,1035.57,Yes
Female,1,Yes,Yes,59,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),63.46,3749.34,No
Female,0,No,Yes,7,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Two year,No,Credit card (automatic),75.07,547.28,Yes
Female,0,No,Yes,44,No,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,Yes,Mailed check,64.43,2855.66,No
Female,1,No,No,9,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),83.27,768.42,Yes
Male,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,25.93,665.75,No
Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),26.25,936.17,Yes
Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,118.68,5447.39,No
Male,0,No,No,19,Yes,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),21.14,410.95,No
Male,0,No,No,8,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),46.5,371.2,Yes
Male,1,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),62.25,2021.62,No
Male,0,Yes,Yes,20,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,76.31,1526.53,No
Male,0,Yes,No,39,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,86.61,3396.74,Yes
Female,0,Yes,No,8,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No,One year,Yes,Mailed check,38.0,284.17,Yes
Female,0,No,No,59,No,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),22.04,1299.95,No
Male,0,Yes,No,28,No,No,No,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),91.81,2555.95,No
Male,0,No,No,38,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,70.74,2687.88,No
Female,0,No,Yes,57,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),63.35,3611.26,No
Female,1,No,No,10,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),93.42,927.49,Yes
Male,0,No,Yes,15,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),68.87,1050.71,No
Male,1,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),83.02,4752.66,Yes
Female,1,Yes,Yes,33,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.35,634.69,Yes
Female,0,Yes,Yes,72,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),46.63,3349.37,No
Male,0,No,Yes,34,No,No,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),88.88,3015.13,No
Male,0,Yes,No,42,Yes,No,DSL,No,No internet service,No,Yes,No,No internet service,Two year,No,Electronic check,51.65,2191.36,No
Male,1,Yes,No,72,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,69.98,5020.69,Yes
Male,0,Yes,No,55,Yes,No,No,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.66,3731.71,Yes
Male,0,Yes,No,35,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.98,1175.94,No
Male,0,Yes,No,30,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.5,2871.86,Yes
Male,1,No,No,25,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),56.66,1436.93,No
Male,1,No,No,69,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),70.8,4896.81,No
Female,1,No,No,58,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Two year,Yes,Electronic check,75.08,4358.01,No
Female,1,Yes,No,64,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),35.82,2320.32,No
Male,0,No,No,45,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Electronic check,95.82,4323.98,No
Female,0,No,No,49,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Mailed check,46.33,2247.81,No
Male,1,No,No,40,No,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.15,4460.36,Yes
Female,0,Yes,No,14,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,33.05,481.56,Yes
Male,0,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,24.95,1050.23,No
Male,0,Yes,No,57,Yes,No phone service,No,No,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),59.86,3406.32,No
Female,0,Yes,No,13,Yes,Yes,No,No,No,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),114.71,1510.98,No
Female,0,No,Yes,32,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),72.59,2300.04,No
Female,0,No,Yes,6,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,37.0,234.39,Yes
Female,0,No,No,26,No,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.29,2505.9,Yes
Male,0,No,No,9,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,Two year,No,Mailed check,87.52,771.08,Yes
Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,105.11,2826.84,Yes
Female,0,No,No,21,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,One year,No,Mailed check,18.12,381.52,No
Male,0,Yes,No,68,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,49.76,3380.21,Yes
Male,0,No,No,33,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No,One year,Yes,Electronic check,64.98,2134.93,No
Female,0,Yes,Yes,12,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),49.39,610.64,No
Male,0,No,No,70,Yes,No,DSL,No internet service,No,No,Yes,Yes,No,Two year,No,Electronic check,52.83,3704.76,No
Male,0,Yes,No,44,Yes,No phone service,No,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,43.79,1903.44,No
Female,0,Yes,Yes,52,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),26.45,1352.98,No
Female,0,Yes,No,46,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.21,4358.75,No
Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.69,1419.5,Yes
Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,96.69,0.0,Yes
Male,0,No,No,68,Yes,Yes,No,No,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,117.79,7988.1,No
Male,0,No,Yes,10,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,57.66,547.17,Yes
Female,0,Yes,No,3,Yes,No,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,21.47,55.17,Yes
Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,No,Credit card (automatic),29.58,2014.13,No
Male,0,No,No,49,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),94.36,4603.72,No
Male,0,Yes,Yes,28,Yes,No,No,No,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),86.68,2420.65,No
Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,114.59,1483.96,No
Male,1,No,No,29,No,No phone service,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.78,2622.0,Yes
Male,1,No,No,43,Yes,No,No,No,No,No internet service,No,No,Yes,Two year,No,Electronic check,97.8,4184.01,No
Female,0,No,Yes,27,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.28,1502.61,No
Female,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),52.43,420.6,Yes
Male,1,Yes,Yes,51,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),102.58,5249.12,No
Female,0,Yes,No,60,Yes,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,101.1,6089.33,No
Female,0,No,No,23,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Electronic check,71.79,1647.62,No
Male,0,Yes,Yes,28,No,No phone service,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),106.53,2992.04,No
Female,0,No,No,59,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,No,Mailed check,42.05,2506.57,No
Male,0,Yes,No,18,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),38.65,709.95,No
Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Credit card (automatic),53.96,2705.22,No
Male,0,Yes,Yes,29,Yes,Yes,No,No,No,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),30.53,861.17,No
Male,0,No,Yes,30,Yes,No,No,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,49.85,1467.82,Yes
Male,0,Yes,No,63,Yes,No,DSL,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,66.61,4194.0,No
Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,47.99,1275.1,Yes
Male,0,Yes,No,20,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),77.49,1531.31,No
Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),25.49,665.25,Yes
Female,0,Yes,No,19,Yes,Yes,No,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,104.73,1984.2,Yes
Female,0,No,No,32,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,26.37,871.2,No
Male,1,No,No,37,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,66.5,2489.36,Yes
